rq,system,workload,fault_type,fault_location,fault_duration,fault_start,fault_severity,iter_flag,metric,value,val_bf_slow,val_slow,val_af_slow,cnt_slow_jobs,leader_changed,recover_time,#log,#kwlog,#INFO,#WARN,#ERROR,first_log_t,PARSE_ERROR,SRC_INFO,SRC_RUNTIME,SRC_RAW,SRC_KAFKA
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,1,throughput(ops/sec),1461.8842975206612,1475.7878787878788,1338.2424242424242,1527.7272727272727,,,0.6830000000000069,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-1.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-1.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,2,throughput(ops/sec),1523.8179338842974,1609.2727272727273,1436.4536363636364,1524.9636363636364,,,4.691999999999993,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-2.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-2.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,3,throughput(ops/sec),1493.555950413223,1552.8678787878787,1335.873333333333,1552.5783636363637,,,0.5939999999999941,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-3.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-3.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,4,throughput(ops/sec),1474.1504132231405,1477.6666666666667,1333.5151515151515,1556.421818181818,,,0.769999999999996,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-4.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-4.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,5,throughput(ops/sec),1317.6528925619834,1365.1515151515152,1174.6666666666667,1374.9454545454546,,,1.8469999999999942,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-5.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-5.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,6,throughput(ops/sec),1488.4876033057851,1495.5151515151515,1348.0,1568.5636363636363,,,0.6370000000000005,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-6.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-6.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,7,throughput(ops/sec),1446.7216528925621,1452.0721212121214,1300.72696969697,1531.108181818182,,,0.6599999999999966,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-7.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-7.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,8,throughput(ops/sec),1395.5991735537193,1376.67,1243.801515151515,1498.0352727272727,,,0.7379999999999995,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-8.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-8.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,9,throughput(ops/sec),1403.3801652892562,1447.6363636363637,1326.3636363636363,1423.0363636363636,,,0.6629999999999967,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-9.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-9.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-100us,10,throughput(ops/sec),1517.5647107438017,1571.6363636363637,1301.3939393939395,1614.8241818181818,,,1.7960000000000065,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-100us-dur30-60-90-10.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-100us-dur30-60-90-10.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,1,throughput(ops/sec),1213.8278512396694,1455.7666666666667,261.24363636363637,1640.2150909090913,,,0.7530000000000001,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-1.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-1.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,2,throughput(ops/sec),1242.504132231405,1696.8181818181818,257.06060606060606,1561.1818181818182,,,0.686000000000007,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-2.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-2.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,3,throughput(ops/sec),1210.7603305785124,1446.5757575757575,255.24242424242425,1642.581818181818,,,0.804000000000002,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-3.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-3.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,4,throughput(ops/sec),1178.1818181818182,1471.3636363636363,253.78787878787878,1556.909090909091,,,0.9200000000000017,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-4.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-4.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,5,throughput(ops/sec),1195.3762809917355,1442.060606060606,244.93939393939394,1617.6278181818182,,,0.7960000000000065,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-5.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-5.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,6,throughput(ops/sec),1204.793388429752,1494.6363636363637,257.3939393939394,1599.3272727272727,,,0.8070000000000022,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-6.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-6.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,7,throughput(ops/sec),1321.611570247934,1715.3939393939395,275.72727272727275,1712.8727272727272,,,0.7980000000000018,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-7.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-7.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,8,throughput(ops/sec),1231.3553719008264,1628.5454545454545,257.57575757575756,1577.3090909090909,,,0.894999999999996,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-8.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-8.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,9,throughput(ops/sec),1273.090082644628,1481.078181818182,267.7672727272727,1751.490909090909,,,0.730000000000004,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-9.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-9.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-10ms,10,throughput(ops/sec),1075.1845454545455,1344.8324242424242,249.9090909090909,1408.5610909090908,,,0.8799999999999955,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-10ms-dur30-60-90-10.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-10ms-dur30-60-90-10.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,1,throughput(ops/sec),1482.3703305785123,1589.8484848484848,1030.090909090909,1689.2510909090909,,,0.8239999999999981,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-1.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-1.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,2,throughput(ops/sec),1390.7850413223139,1485.2121212121212,972.3333333333334,1585.1998181818183,,,0.6620000000000061,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-2.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-2.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,3,throughput(ops/sec),1326.9421487603306,1489.2424242424242,812.2121212121212,1538.4,,,0.6770000000000067,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-3.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-3.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,4,throughput(ops/sec),1270.3057851239669,1412.7878787878788,802.3939393939394,1465.5636363636363,,,0.7369999999999948,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-4.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-4.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,5,throughput(ops/sec),1467.0082644628098,1483.909090909091,997.4848484848485,1738.581818181818,,,0.8689999999999998,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-5.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-5.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,6,throughput(ops/sec),1433.8199173553721,1526.451515151515,975.8769696969697,1653.0067272727272,,,0.8719999999999999,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-6.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-6.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,7,throughput(ops/sec),1347.5785123966941,1572.6060606060605,810.3636363636364,1534.8909090909092,,,0.7039999999999935,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-7.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-7.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,8,throughput(ops/sec),1352.757520661157,1397.1515151515152,953.4242424242424,1565.721090909091,,,0.6260000000000048,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-8.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-8.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,9,throughput(ops/sec),1407.0748760330578,1490.8181818181818,981.6666666666666,1612.073818181818,,,0.7590000000000003,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-9.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-9.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-1ms,10,throughput(ops/sec),1379.793388429752,1494.0,973.1212121212121,1555.2727272727273,,,0.5900000000000034,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-1ms-dur30-60-90-10.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-1ms-dur30-60-90-10.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,1,throughput(ops/sec),1394.4932231404957,1389.341818181818,1229.7121212121212,1496.452727272727,,,0.8269999999999982,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-1.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-1.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,2,throughput(ops/sec),1552.2755371900828,1570.7569696969695,1350.290909090909,1662.3774545454546,,,0.7240000000000038,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-2.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-2.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,3,throughput(ops/sec),1469.2978512396694,1487.090909090909,1320.121212121212,1548.1280000000002,,,0.6560000000000059,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-3.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-3.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,4,throughput(ops/sec),1511.6686776859501,1588.4412121212122,1377.828484848485,1545.909272727273,,,1.6850000000000023,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-4.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-4.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,5,throughput(ops/sec),1544.900826446281,1668.4545454545455,1319.1515151515152,1606.2181818181818,,,0.6659999999999968,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-5.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-5.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,6,throughput(ops/sec),1354.2479338842975,1372.8181818181818,1153.7878787878788,1463.3818181818183,,,0.7399999999999949,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-6.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-6.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,7,throughput(ops/sec),1344.2148760330579,1354.909090909091,1183.6969696969697,1434.1090909090908,,,0.7530000000000001,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-7.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-7.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,8,throughput(ops/sec),1430.9338842975208,1479.1515151515152,1162.2727272727273,1563.2,,,0.6280000000000001,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-8.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-8.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,9,throughput(ops/sec),1425.1156198347107,1457.2121212121212,1251.1512121212122,1510.2363636363636,,,0.7590000000000003,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-9.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-9.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-200us,10,throughput(ops/sec),1371.6780165289256,1460.121212121212,1153.909090909091,1449.2734545454548,,,0.6329999999999956,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-200us-dur30-60-90-10.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-200us-dur30-60-90-10.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,1,throughput(ops/sec),1361.1776033057854,1473.5872727272726,736.0330303030302,1668.8185454545453,,,0.45300000000000296,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-1.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-1.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,2,throughput(ops/sec),1395.24652892562,1590.041212121212,744.4539393939394,1668.8452727272725,,,0.7409999999999997,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-2.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-2.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,3,throughput(ops/sec),1322.2314049586778,1518.8181818181818,739.6363636363636,1553.8363636363636,,,0.804000000000002,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-3.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-3.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,4,throughput(ops/sec),1344.98347107438,1550.2424242424242,729.1212121212121,1591.3454545454545,,,0.8269999999999982,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-4.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-4.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,5,throughput(ops/sec),1321.0413223140497,1506.6060606060605,733.8484848484849,1562.0181818181818,,,0.7189999999999941,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-5.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-5.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,6,throughput(ops/sec),1386.473223140496,1608.0,745.3633333333332,1638.223090909091,,,0.7950000000000017,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-6.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-6.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,7,throughput(ops/sec),1355.8045454545456,1556.7327272727273,768.1578787878788,1587.8356363636365,,,0.8499999999999943,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-7.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-7.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,8,throughput(ops/sec),1346.1154545454547,1478.969696969697,723.030303030303,1640.2540000000001,,,0.6770000000000067,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-8.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-8.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,9,throughput(ops/sec),1308.8347107438017,1462.3636363636363,733.4545454545455,1561.9454545454546,,,0.7090000000000032,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-9.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-9.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-2ms,10,throughput(ops/sec),1319.8181818181818,1368.1818181818182,735.4242424242424,1641.4363636363637,,,0.7720000000000056,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-2ms-dur30-60-90-10.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-2ms-dur30-60-90-10.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-300us,1,throughput(ops/sec),1409.3714049586777,1399.6951515151516,1236.7272727272727,1518.7636363636364,,,0.6460000000000008,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-300us-dur30-60-90-1.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-300us-dur30-60-90-1.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-300us,2,throughput(ops/sec),1328.685950413223,1414.121212121212,1098.1818181818182,1415.7272727272727,,,0.6009999999999991,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-300us-dur30-60-90-2.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-300us-dur30-60-90-2.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-300us,3,throughput(ops/sec),1534.793388429752,1470.878787878788,1378.6363636363637,1666.8363636363636,,,0.757000000000005,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-300us-dur30-60-90-3.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-300us-dur30-60-90-3.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-300us,4,throughput(ops/sec),1617.3801652892562,1556.3030303030303,1383.3939393939395,1794.418181818182,,,0.6460000000000008,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-300us-dur30-60-90-4.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-300us-dur30-60-90-4.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-300us,5,throughput(ops/sec),1467.1239669421489,1539.6969696969697,1227.5151515151515,1567.3454545454545,,,0.6419999999999959,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-300us-dur30-60-90-5.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-300us-dur30-60-90-5.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-300us,6,throughput(ops/sec),1415.2314049586778,1362.030303030303,1240.7878787878788,1551.8181818181818,,,0.6389999999999958,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-300us-dur30-60-90-6.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-300us-dur30-60-90-6.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-300us,7,throughput(ops/sec),1521.6880165289256,1600.7506060606063,1331.5742424242424,1588.3187272727273,,,0.7069999999999936,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-300us-dur30-60-90-7.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-300us-dur30-60-90-7.csv,",",",,"
rq1_1,cassandra,ycsb-mixed,nw,cas1,30,60,slow-300us,8,throughput(ops/sec),1465.809917355372,1379.939393939394,1245.121212121212,1649.7454545454545,,,0.7039999999999935,,,,,,,,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/info-cas1-nw-slow-300us-dur30-60-90-8.json,/home/yunchi/xinda/analyze/cassandra/rq1_1/ycsb-mixed/runtime-cas1-nw-slow-300us-dur30-60-90-8.csv,",",",,"
